BIN Number,Complaint Number,Complaint  Category,Complaint  Category Description,Priority Code,Borough Digit,Borough Name,P_HOUSE_NUMBER,P_STREET_NAME,P_ZIP,P_NUMBER_OF_STORIES,DOF Building Classification,P_FIN_BLDG_CLASS,P_FIN_STORIES,COMPLAINT_DATE,D_MONTH,D_YEAR,INSPECTION_DATE,Inspector ID,Disposition Code,Complaint Disposition Description,cnxarraycolumn,Inspector Comments,C_NOTIFICATION_TEXT,ECB Violation Number
1065086,1457457,1L,GAS UTILITY REFERRAL,D,1,Manhattan,254,SEAMAN AVENUE,10034,6,ELEVATOR APTS:SEMI-FIREPROOF(W/O STORES),D1,6,8/10/2017,9,2017,9/5/2017 0:00,2679,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"NO ACCESS TO APARTMENT 6F. RANG BELL, KNOCKED ON DOOR- NO ANSWER. 1ST ATTEMPT",,
1065086,1457457,1L,GAS UTILITY REFERRAL,D,1,Manhattan,254,SEAMAN AVENUE,10034,6,ELEVATOR APTS:SEMI-FIREPROOF(W/O STORES),D1,6,8/10/2017,9,2017,9/18/2017 0:00,2720,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"RANG BELL TO APT # 6F, NO ANSWER. FINAL ATTEMPT.",,
1066508,1470875,1L,GAS UTILITY REFERRAL,D,1,Manhattan,132,MULBERRY STREET,10013,0,CONDOMINIUMS:SPECIAL CONDO BILLING LOT,R0,0,1/26/2018,2,2018,2/12/2018 0:00,2679,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,BUSINESS ON GROUND FLOOR CLOSED. RANG BELLS FOR RESIDENTIAL PAR OF THE BUILDING-  NO ANSWER. NOTICE TO CALL FOR INSPECTION POSTED,,
1066508,1470875,1L,GAS UTILITY REFERRAL,D,1,Manhattan,132,MULBERRY STREET,10013,0,CONDOMINIUMS:SPECIAL CONDO BILLING LOT,R0,0,1/26/2018,2,2018,2/21/2018 0:00,2875,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"RANG BELLS KNOCKED ON DOOR NO ANSWER , POSTED NOTICE TO CALL FOR INSPECTION ,    2ND ATTEMPT.",,
1066877,1465666,1L,GAS UTILITY REFERRAL,D,1,Manhattan,1,MINETTA LANE,10012,3,"2 FAMILY DWELLINGS:MISC(CITY TYPE,OLD,ETC.)",B9,3,11/16/2017,1,2018,1/2/2018 0:00,2875,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELLS NO ANSWER FRONT GATE LOCKED , POSTED NOTICE TO CALL FOR INSPECTION ,  1ST ATTEMPT.",,
1066877,1465666,1L,GAS UTILITY REFERRAL,D,1,Manhattan,1,MINETTA LANE,10012,3,"2 FAMILY DWELLINGS:MISC(CITY TYPE,OLD,ETC.)",B9,3,11/16/2017,1,2018,1/17/2018 0:00,2875,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"RANG BELLS KNOCKED ON DOOR NO ANSWER , POSTED NOTICE TO CALL FOR INSPECTION ,    2ND ATTEMPT.",,
1071378,1467007,1L,GAS UTILITY REFERRAL,D,1,Manhattan,346,WEST   89 STREET,10024,35,"EDUCATIONAL STRUCTURES:PAROCHIAL SCHOOLS,YESHIVAS",W2,35,12/5/2017,1,2018,1/17/2018 0:00,2744,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,GOT ACCESS TO SCHOOL SUPER NOT ON SITE TO SHOW ME AROUND... POSTED NOTICE TO     CALL FOR INSPECTION.. 1ST ATTEMPT..,,
1071378,1467007,1L,GAS UTILITY REFERRAL,D,1,Manhattan,346,WEST   89 STREET,10024,35,"EDUCATIONAL STRUCTURES:PAROCHIAL SCHOOLS,YESHIVAS",W2,35,12/5/2017,1,2018,1/22/2018 0:00,2744,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"KNOCK ON DOOR, RANG DOORBELL FOR SEVERAL MINUTES NO ANSWER, POSTED NOTICE TO     CALL FOR INSPECTION,, FINAL ATTEMPT...",,
1071378,1467007,1L,GAS UTILITY REFERRAL,D,1,Manhattan,346,WEST   89 STREET,10024,35,"EDUCATIONAL STRUCTURES:PAROCHIAL SCHOOLS,YESHIVAS",W2,35,12/5/2017,2,2018,2/12/2018 0:00,2679,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2,WORK ON GAS COVERED BY PERMIT# 140721823. GAS METER VALVE LOCKED BY UTILITY,,
1073089,1456471,1L,GAS UTILITY REFERRAL,D,1,Manhattan,111,EAST 88TH STREET,10128,9,CONDOMINIUMS:SPECIAL CONDO BILLING LOT,R0,9,7/28/2017,8,2017,8/4/2017 0:00,2695,A8,ECB VIOLATION SERVED,0,WORK WITHOUT A PERMIT; GAS PIPING AND VALVES IN APT#3E,,35251452P
1074358,1455771,1L,GAS UTILITY REFERRAL,D,1,Manhattan,37,WEST   97 STREET,10025,0,CONDOMINIUMS:SPECIAL CONDO BILLING LOT,R0,0,7/20/2017,7,2017,7/28/2017 0:00,2679,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,"ALL WORK COVERED BY EWN#13822, L GAS RISER VALVE LOCKED BY UTILITY",,
1074358,1457549,1L,GAS UTILITY REFERRAL,D,1,Manhattan,37,WEST   97 STREET,10025,0,CONDOMINIUMS:SPECIAL CONDO BILLING LOT,R0,0,8/11/2017,9,2017,9/25/2017 0:00,2875,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,"NO VIOLATING CONDITION OBSERVED AT THE TIME OF INSPECTION , GAS WORK WAS DONE    UNDER EWN #13822 AND LAA #122590188.",,
1076133,1440201,1L,GAS UTILITY REFERRAL,D,1,Manhattan,393,8TH AVENUE,10001,4,SINGLE/MULT RES W/STORES/OFFICES,S9,4,12/28/2016,1,2017,1/25/2017 0:00,2374,E6,COMPLAINT ASSIGNED TO SPECIAL OPERATIONS UNIT,0,REFER TO SPECIAL OPS,,35226272N
1076133,1440201,1L,GAS UTILITY REFERRAL,D,1,Manhattan,393,8TH AVENUE,10001,4,SINGLE/MULT RES W/STORES/OFFICES,S9,4,12/28/2016,1,2017,1/25/2017 0:00,2374,E6,COMPLAINT ASSIGNED TO SPECIAL OPERATIONS UNIT,0,REFER TO SPECIAL OPS,,35226273P
1076133,1440201,1L,GAS UTILITY REFERRAL,D,1,Manhattan,393,8TH AVENUE,10001,4,SINGLE/MULT RES W/STORES/OFFICES,S9,4,12/28/2016,1,2017,1/28/2017 0:00,2294,A8,ECB VIOLATION SERVED,1,GAS PIPING INSTALLED IN EGRESS STAIRWELL. FUTURE CONNECTION                      ON GAS EXISTS NO PERMITS,,35226272N
1076133,1440201,1L,GAS UTILITY REFERRAL,D,1,Manhattan,393,8TH AVENUE,10001,4,SINGLE/MULT RES W/STORES/OFFICES,S9,4,12/28/2016,1,2017,1/28/2017 0:00,2294,A8,ECB VIOLATION SERVED,1,GAS PIPING INSTALLED IN EGRESS STAIRWELL. FUTURE CONNECTION                      ON GAS EXISTS NO PERMITS,,35226273P
1076133,1440231,1L,GAS UTILITY REFERRAL,D,1,Manhattan,393,8TH AVENUE,10001,4,SINGLE/MULT RES W/STORES/OFFICES,S9,4,12/29/2016,3,2017,3/6/2017 0:00,2679,A8,ECB VIOLATION SERVED,1,"VIOLATION SERVED FOR FUTURE TEE, OPENED END GAS LINE IN CELLAR. GAS METER VALVE  LOCKED BEFORE INSPECTION",,35204600X
1076136,1463698,1L,GAS UTILITY REFERRAL,D,1,Manhattan,213,WEST   18 STREET,10011,5,ELEVATOR APTS:MISC,D9,5,10/24/2017,10,2017,10/27/2017 0:00,2695,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELL TO APT# 1H, NO ANSWER, LEFT NOTICE TO CALL FOR INSPECTION, 1ST ATTEMPT",,35268176Z
1076136,1463698,1L,GAS UTILITY REFERRAL,D,1,Manhattan,213,WEST   18 STREET,10011,5,ELEVATOR APTS:MISC,D9,5,10/24/2017,10,2017,10/27/2017 0:00,2695,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELL TO APT# 1H, NO ANSWER, LEFT NOTICE TO CALL FOR INSPECTION, 1ST ATTEMPT",,35268177K
1076136,1463698,1L,GAS UTILITY REFERRAL,D,1,Manhattan,213,WEST   18 STREET,10011,5,ELEVATOR APTS:MISC,D9,5,10/24/2017,10,2017,10/27/2017 0:00,2695,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELL TO APT# 1H, NO ANSWER, LEFT NOTICE TO CALL FOR INSPECTION, 1ST ATTEMPT",,35268178M
1076136,1463698,1L,GAS UTILITY REFERRAL,D,1,Manhattan,213,WEST   18 STREET,10011,5,ELEVATOR APTS:MISC,D9,5,10/24/2017,11,2017,11/6/2017 0:00,2554,A8,ECB VIOLATION SERVED,1,"INSTALLATION OF NEW GAS PIPING FROM CELLAR-1ST FLOOR SUPPLYING A NEW GAS DRYER L OCATED IN THE BATHROOM IN APT 1H, UTILITY CLOSED AND LOCKED GAS METER AT LOCATIO N",,35268176Z
1076136,1463698,1L,GAS UTILITY REFERRAL,D,1,Manhattan,213,WEST   18 STREET,10011,5,ELEVATOR APTS:MISC,D9,5,10/24/2017,11,2017,11/6/2017 0:00,2554,A8,ECB VIOLATION SERVED,1,"INSTALLATION OF NEW GAS PIPING FROM CELLAR-1ST FLOOR SUPPLYING A NEW GAS DRYER L OCATED IN THE BATHROOM IN APT 1H, UTILITY CLOSED AND LOCKED GAS METER AT LOCATIO N",,35268177K
1076136,1463698,1L,GAS UTILITY REFERRAL,D,1,Manhattan,213,WEST   18 STREET,10011,5,ELEVATOR APTS:MISC,D9,5,10/24/2017,11,2017,11/6/2017 0:00,2554,A8,ECB VIOLATION SERVED,1,"INSTALLATION OF NEW GAS PIPING FROM CELLAR-1ST FLOOR SUPPLYING A NEW GAS DRYER L OCATED IN THE BATHROOM IN APT 1H, UTILITY CLOSED AND LOCKED GAS METER AT LOCATIO N",,35268178M
1077041,1437506,1L,GAS UTILITY REFERRAL,D,1,Manhattan,412,EAST   50 STREET,10022,0,WALK-UP APTS:CONVERTED DWELLING/ROOMING HOUSE,C5,0,11/16/2016,1,2017,1/25/2017 0:00,2374,E6,COMPLAINT ASSIGNED TO SPECIAL OPERATIONS UNIT,0,REFER TO SPECIAL OPS,,35229130L
1077041,1437506,1L,GAS UTILITY REFERRAL,D,1,Manhattan,412,EAST   50 STREET,10022,0,WALK-UP APTS:CONVERTED DWELLING/ROOMING HOUSE,C5,0,11/16/2016,1,2017,1/28/2017 0:00,2773,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,1,NO ACCESS-LS4 POSTED ON FRONT DOOR ENTRANCE,,35229130L
1077041,1437506,1L,GAS UTILITY REFERRAL,D,1,Manhattan,412,EAST   50 STREET,10022,0,WALK-UP APTS:CONVERTED DWELLING/ROOMING HOUSE,C5,0,11/16/2016,2,2017,2/4/2017 0:00,2294,A8,ECB VIOLATION SERVED,2,BOILER ANNUAL INSPECTION FOR YEAR 2016 NO FILED,,35229130L
1077292,1463742,1L,GAS UTILITY REFERRAL,D,1,Manhattan,340,WEST 12 ST,10014,3,2 FAMILY DWELLINGS:CONVERTED(FROM 1 FAMILY),B3,3,10/24/2017,11,2017,11/17/2017 0:00,2720,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,WORK IS BEING PERFORMED UNDER JOB # 122-874-304.,,
1077550,1430391,1L,GAS UTILITY REFERRAL,D,1,Manhattan,465,EAST   10 STREET,10009,0,ELEVATOR APTS:FIREPROOF(STD CONSTRUCT W/O STORES),D3,0,8/10/2016,8,2016,8/11/2016 0:00,2699,L1,PARTIAL STOP WORK ORDER                                                 P,0,WORK WITHOUT A PERMIT ON GAS RISER.,,
1077550,1430391,1L,GAS UTILITY REFERRAL,D,1,Manhattan,465,EAST   10 STREET,10009,0,ELEVATOR APTS:FIREPROOF(STD CONSTRUCT W/O STORES),D3,0,8/10/2016,8,2016,8/17/2016 0:00,1992,L2,STOP WORK ORDER FULLY RESCINDED                                         N,1,SWO FULLY RESCINDED. ALL WORK COVERED UNDER LAA #140535259. THIS IS A CITY OWNED PROPERTY NO CIVIL PENALTY REQUIRED.,,
1077598,1433021,1L,GAS UTILITY REFERRAL,D,1,Manhattan,131,BROOME STREET,10002,0,ELEVATOR APTS:CO-OP(OTHER THAN CONDOS),D4,0,9/15/2016,9,2016,9/17/2016 0:00,2699,I1,COMPLAINT UNSUBSTANTIATED BASED ON DEPARTMENT RECORDS,0,AS PER PERMIT #122580563.,,
1077639,1460642,1L,GAS UTILITY REFERRAL,D,1,Manhattan,442,EAST    9 STREET,10009,5,WALK-UP APTS:OVER 6 FAMILIES(W STORES),C7,5,9/15/2017,10,2017,10/19/2017 0:00,2744,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"KNOCK ON DOOR, RANG DOORBELL FOR SEVERAL MINUTES NO ANSWER, POSTED NOTICE TO     CALL FOR INSPECTION, 1ST ATTEMPT...",,
1077639,1460642,1L,GAS UTILITY REFERRAL,D,1,Manhattan,442,EAST    9 STREET,10009,5,WALK-UP APTS:OVER 6 FAMILIES(W STORES),C7,5,9/15/2017,10,2017,10/23/2017 0:00,2554,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1,"NO NEW OR ALTERED PLUMBING OBSERVED, GAS METER IS CLOSED AND LOCKED AT TIME OF   INSPECTION",,
1077923,1436916,1L,GAS UTILITY REFERRAL,D,1,Manhattan,37,WEST 8 STREET,10011,0,ELEVATOR APTS:FIREPROOF(W STORES),D6,0,11/7/2016,12,2016,12/9/2016 0:00,2554,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,ALL WORK COVERED UNDER LAA #140536114,,
1078117,1441884,1L,GAS UTILITY REFERRAL,D,1,Manhattan,140,WEST   11 STREET,10011,0,WALK-UP APTS:OLD LAW TENEMENTS,C4,0,1/24/2017,2,2017,2/10/2017 0:00,2664,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,WORK BEING DONE UNDER PERMIT #122895741,,
1078120,1443094,1L,GAS UTILITY REFERRAL,D,1,Manhattan,137,WEST   12 STREET,10011,6,ELEVATOR APTS:CO-OP(OTHER THAN CONDOS),D4,6,2/9/2017,2,2017,2/10/2017 0:00,2758,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,NO VIOLATING CONDITIONS AT THE TIME OF INSPECTION; UTILITY COMPANY REMOVED OLD M ETER FROM APT 6-2 ON THE 6TH FLOOR UNTIL GAS WORK IS COMPLETE; GAS WORK IS BEING  DONE UNDER JOB# 140581323; NO FURTHER ACTION NECESSARY AT THIS TIME,,
1078261,1434463,1L,GAS UTILITY REFERRAL,D,1,Manhattan,402,EAST   55 STREET,10022,0,ELEVATOR APTS:SEMI-FIREPROOF(W STORES),D7,0,10/5/2016,10,2016,10/7/2016 0:00,2722,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,NO VIOLATING PLUMBING CONDITIONS AT TIME OF INSPECTION,,
1078530,1438996,1L,GAS UTILITY REFERRAL,D,1,Manhattan,308,WEST   21 STREET,10011,0,WALK-UP APTS:OLD LAW TENEMENTS,C4,0,12/8/2016,12,2016,12/16/2016 0:00,2554,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,ALL WORK COVERED UNDER LAA #122582259,,
1078673,1450819,1L,GAS UTILITY REFERRAL,D,1,Manhattan,339,EAST   95 STREET,10128,5,WALK-UP APTS:OVER 6 FAMILIES(W STORES),C7,5,5/17/2017,6,2017,6/22/2017 0:00,2554,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"ACCESS TO GAS METER ROOM, NO ACCESS TO APT 4W, SUPER HAD NO KEYS FOR APT, POSTED  NOTICE, 1ST ATTEMPT  MAIN GAS SERVICE IS CLOSED AND LOCKED",,
1078673,1450819,1L,GAS UTILITY REFERRAL,D,1,Manhattan,339,EAST   95 STREET,10128,5,WALK-UP APTS:OVER 6 FAMILIES(W STORES),C7,5,5/17/2017,6,2017,6/29/2017 0:00,2679,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"NO ACCESS TO APARTMENT 4W, RANG BELL- NO ANSWER",,
1078723,1452600,1L,GAS UTILITY REFERRAL,D,1,Manhattan,535,EAST   81 STREET,10028,0,WALK-UP APTS:OLD LAW TENEMENTS,C4,0,6/9/2017,6,2017,6/23/2017 0:00,2679,A8,ECB VIOLATION SERVED,0,VIOLATIONS SERVED FOR PLUMBING WORK WITHOUT PERMIT IN APARTMENT 5A. ALL WORK DON E UNDER JOB#122920866- NO PLUMBING PERMIT,,35251604P
1078723,1452600,1L,GAS UTILITY REFERRAL,D,1,Manhattan,535,EAST   81 STREET,10028,0,WALK-UP APTS:OLD LAW TENEMENTS,C4,0,6/9/2017,6,2017,6/23/2017 0:00,2679,A8,ECB VIOLATION SERVED,0,VIOLATIONS SERVED FOR PLUMBING WORK WITHOUT PERMIT IN APARTMENT 5A. ALL WORK DON E UNDER JOB#122920866- NO PLUMBING PERMIT,,35251605R
1078787,1438330,1L,GAS UTILITY REFERRAL,D,1,Manhattan,1672,YORK AVENUE,10128,0,WALK-UP APTS:OVER 6 FAMILIES(W STORES),C7,0,11/29/2016,1,2017,1/25/2017 0:00,2374,E6,COMPLAINT ASSIGNED TO SPECIAL OPERATIONS UNIT,0,REFER TO SPECIAL OPS,,
1078787,1438330,1L,GAS UTILITY REFERRAL,D,1,Manhattan,1672,YORK AVENUE,10128,0,WALK-UP APTS:OVER 6 FAMILIES(W STORES),C7,0,11/29/2016,1,2017,1/28/2017 0:00,2773,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1,"LAA FILED TO RECTIFY PROBLEM, JOB #14077962, EXPIRES                             11/21/17",,
1078808,1469165,1L,GAS UTILITY REFERRAL,D,1,Manhattan,321,   1 AVENUE,10003,4,WALK-UP APTS:OVER 6 FAMILIES(W STORES),C7,4,1/3/2018,2,2018,2/26/2018 0:00,2720,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"NO BELL TO RING, FRONT DOOR LOCKED. NOTICE LEFT, 1ST ATTEMPT.",,
1078808,1469165,1L,GAS UTILITY REFERRAL,D,1,Manhattan,321,   1 AVENUE,10003,4,WALK-UP APTS:OVER 6 FAMILIES(W STORES),C7,4,1/3/2018,2,2018,2/27/2018 0:00,2744,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"NO DOORBELL, KNOCK ON DOOR, FOR SEVERAL MINUTES NO ANSWER, POSTED NOTICE TO CALL FOR INSPECTION ..., FINAL ATTEMPT..",,
1078808,1469165,1L,GAS UTILITY REFERRAL,D,1,Manhattan,321,   1 AVENUE,10003,4,WALK-UP APTS:OVER 6 FAMILIES(W STORES),C7,4,1/3/2018,2,2018,2/28/2018 0:00,2744,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,2,OPEN PLUMBING PERMIT#123278835-01-PL ON PROPERTY FOR GAS WORK...,,
1078833,1454858,1L,GAS UTILITY REFERRAL,D,1,Manhattan,444,   2 AVENUE,10010,0,ELEVATOR APTS:FIREPROOF(W STORES),D6,0,7/10/2017,8,2017,8/2/2017 0:00,2554,C3,ACCESS DENIED - 1ST ATTEMPT,0,"DENIED BY MALE DOORMAN, UNABLE TO LOCATE SUPER, POSTED NOTICE, 1ST ATTEMPT",,
1078833,1454858,1L,GAS UTILITY REFERRAL,D,1,Manhattan,444,   2 AVENUE,10010,0,ELEVATOR APTS:FIREPROOF(W STORES),D6,0,7/10/2017,8,2017,8/7/2017 0:00,2695,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1,ALL GAS WORK COVERED UNDER LAA# 122589467 IN ENTIRE BUILDING,,
1079104,1434612,1L,GAS UTILITY REFERRAL,D,1,Manhattan,136,   2 AVENUE,10003,6,OFFICE BUILDINGS:MISCELLANEOUS,O9,6,10/7/2016,10,2016,10/31/2016 0:00,2744,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,NO ACCESS TO SITE PADLOCKED AT THE TIME OF MY INSPECTION...,,
1079104,1434612,1L,GAS UTILITY REFERRAL,D,1,Manhattan,136,   2 AVENUE,10003,6,OFFICE BUILDINGS:MISCELLANEOUS,O9,6,10/7/2016,11,2016,11/22/2016 0:00,2695,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,WOODEN SHED AROUND ENTRANCE AND DOOR LOCKED UP WITH PADLOCK. NO ANSWER ON DOOR.  LEFT NOTICE TO CALL FOR INSPECTION.,,
1079257,1472227,1L,GAS UTILITY REFERRAL,D,1,Manhattan,530,WEST 50 STREET,10019,5,WALK-UP APTS:OVER 6 FAMILIES(W STORES),C7,5,2/13/2018,2,2018,2/27/2018 0:00,2744,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"GOT ACCESS TO METER LOCATIONS, NO ACCESS TO APT#4B...POSTED NOTICE TO CALL FOR   INSPECTION,, 1ST ATTEMPT..",,
1079257,1472227,1L,GAS UTILITY REFERRAL,D,1,Manhattan,530,WEST 50 STREET,10019,5,WALK-UP APTS:OVER 6 FAMILIES(W STORES),C7,5,2/13/2018,3,2018,3/1/2018 0:00,2679,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1,ALL GAS PIPING IN APARTMENT 4B EXISTING. WORK ON GAS COVERED BY PERMIT#          123090804,,
1079374,1455633,1L,GAS UTILITY REFERRAL,D,1,Manhattan,2228,   1 AVENUE,10029,0,WALK-UP APTS:OVER 6 FAMILIES(W STORES),C7,0,7/19/2017,7,2017,7/21/2017 0:00,2758,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,NO VIOLATING CONDITION AT THE TIME OF INSPECTION; GAS WAS LOCKED DUE TO WORK IN  THE BUILDING; THERE IS AN ACTIVE PERMIT; JOB# 140661825 COVERS APT 3E AND 4E; NO  ACCESS TO EITHER 2; ACCESS TO 2E AND 2C; NO NEW OR ILLEGAL PIPING; COOKING GAS  OUT FOR THE WHOLE BUILDING DUE TO COOKING GAS IS ON A COMMON METER; NO FURTHER A CTION IS NECESSARY,,
1079434,1457277,1L,GAS UTILITY REFERRAL,D,1,Manhattan,224,EAST  122 STREET,10035,4,WALK-UP APTS:OLD LAW TENEMENTS,C4,4,8/8/2017,8,2017,8/9/2017 0:00,2554,A8,ECB VIOLATION SERVED,0,ACTIVE GAS METER SUPPLYING A GAS BOILER AND AN INDIRECT HWH WITHOUT NO INSPECTIO NS AND GAS AUTHORIZATION ON FILE. UTILITY COMPANY WAS ROUTED ON SITE TO CLOSE AN D LOCK 1 GAS METER,,35251483H
1079434,1457277,1L,GAS UTILITY REFERRAL,D,1,Manhattan,224,EAST  122 STREET,10035,4,WALK-UP APTS:OLD LAW TENEMENTS,C4,4,8/8/2017,8,2017,8/9/2017 0:00,2554,A8,ECB VIOLATION SERVED,0,ACTIVE GAS METER SUPPLYING A GAS BOILER AND AN INDIRECT HWH WITHOUT NO INSPECTIO NS AND GAS AUTHORIZATION ON FILE. UTILITY COMPANY WAS ROUTED ON SITE TO CLOSE AN D LOCK 1 GAS METER,,35251484J
1079434,1457434,1L,GAS UTILITY REFERRAL,D,1,Manhattan,224,EAST  122 STREET,10035,4,WALK-UP APTS:OLD LAW TENEMENTS,C4,4,8/10/2017,8,2017,8/21/2017 0:00,2875,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"GAINED ACCESS IN BUILDING LOBBY NO ACCESS TO BASEMENT , LEFT NOTICE TO CALL FOR  INSPECTION. 1ST ATTEMPT.",,
1079434,1457434,1L,GAS UTILITY REFERRAL,D,1,Manhattan,224,EAST  122 STREET,10035,4,WALK-UP APTS:OLD LAW TENEMENTS,C4,4,8/10/2017,9,2017,9/18/2017 0:00,2720,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"KNOCKED ON DOOR, NO ANSWER. FINAL ATTEMPT.",,
1079502,1457941,1L,GAS UTILITY REFERRAL,D,1,Manhattan,2010,   7 AVENUE,10027,0,ELEVATOR APTS:SEMI-FIREPROOF(W/O STORES),D1,0,8/16/2017,8,2017,8/21/2017 0:00,2875,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"GAINED ACCESS TO BUILDING LOBBY NO ACCESS TO BASEMENT ,LEFT NOTICE TO CALL FOR   INSPECTION . 1ST ATTEMPT.",,
1079502,1457941,1L,GAS UTILITY REFERRAL,D,1,Manhattan,2010,   7 AVENUE,10027,0,ELEVATOR APTS:SEMI-FIREPROOF(W/O STORES),D1,0,8/16/2017,10,2017,10/4/2017 0:00,2664,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,RANG DOORBELLS COULD NOT LOCATE SUPER NO ACCESS TO  2ND ATTEMPT,,
1079542,1443007,1L,GAS UTILITY REFERRAL,D,1,Manhattan,119,BAXTER STREET,10013,0,WALK-UP APTS:OVER 6 FAMILIES(W STORES),C7,0,2/8/2017,2,2017,2/10/2017 0:00,2758,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,NO VIOLATING CONDITIONS AT THE TIME OF INSPECTION; UTILITY REMOVED METER AND CLO SED AND LOCKED THE GAS; NO SIGN OF ILLEGAL PIPING AND RED TAG LEFT SAID IT WAS S HUT FOR SAFETY PURPOSES; NO FURTHER ACTION NECESSARY,,
1079567,1439963,1L,GAS UTILITY REFERRAL,D,1,Manhattan,25,MERCER STREET,10013,0,CONDOMINIUMS:SPECIAL CONDO BILLING LOT,R0,0,12/23/2016,3,2017,3/3/2017 0:00,2695,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG ALL DOOR BELLS, KNOCKED ON DOOR, NO ANSWER. LEFT NOTICE TO CALL FOR         INSPECTION.",,
1079567,1439963,1L,GAS UTILITY REFERRAL,D,1,Manhattan,25,MERCER STREET,10013,0,CONDOMINIUMS:SPECIAL CONDO BILLING LOT,R0,0,12/23/2016,3,2017,3/9/2017 0:00,2554,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1,ALL WORK AND GAS AUTHORIZATION APPROVED UNDER PERMIT #122612146,,
1079567,1440866,1L,GAS UTILITY REFERRAL,D,1,Manhattan,25,MERCER STREET,10013,0,CONDOMINIUMS:SPECIAL CONDO BILLING LOT,R0,0,1/10/2017,1,2017,1/20/2017 0:00,2664,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,ON GOING PLUMBING WORK BEING DONE UNDER PERMIT #122612146,,
1079887,1471737,1L,GAS UTILITY REFERRAL,D,1,Manhattan,480,BROADWAY,10013,5,STORES WITH APARTMENTS ABOVE,K4,5,2/6/2018,2,2018,2/24/2018 0:00,2875,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELLS KNOCKED ON DOOR NO ANSWER , POSTED NOTICE TO CALL FOR INSPECTION ,    1ST ATTEMPT.",,
